gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	occurrenceStatus	preparations	disposition	associatedMedia	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOccurrences	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	samplingEffort	sampleSizeValue	sampleSizeUnit	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	country	countryCode	stateProvince	county	municipality	locality	verbatimLocality	minimumElevationInMeters	maximumElevationInMeters	verbatimElevation	minimumDepthInMeters	maximumDepthInMeters	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceVerificationStatus	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	identificationQualifier	typeStatus	identifiedBy	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	genus	subgenus	specificEpithet	infraspecificEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	recordedByID	identifiedByID
658771038																																																											USDA-ARS	BBSL			PreservedSpecimen				658771038	BBSL173437		G.C. Eickwort																																	1981	7	17																USA		New York	Cayuga		Fair Haven Beach State Park																			43.34640	-76.68800																																	T.L. Griswold 1996													Dufourea novaeangliae								Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Dufourea		novaeangliae				(Robertson 1897)							
658771037																																																											USDA-ARS	BBSL			PreservedSpecimen				658771037	BBSL173436		G.C. Eickwort																																	1981	7	15																USA		New York	Cayuga		Fair Haven Beach State Park																			43.34640	-76.68800																																	T.L. Griswold 1996													Dufourea novaeangliae								Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Dufourea		novaeangliae				(Robertson 1897)							
658771036																																																											USDA-ARS	BBSL			PreservedSpecimen				658771036	BBSL173435		G.C. Eickwort																																	1981	7	17																USA		New York	Cayuga		Fair Haven Beach State Park																			43.34640	-76.68800																																	T.L. Griswold 1996													Dufourea novaeangliae								Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Dufourea		novaeangliae				(Robertson 1897)							
658771035																																																											USDA-ARS	BBSL			PreservedSpecimen				658771035	BBSL173434		G.C. Eickwort																																	1981	7	15																USA		New York	Cayuga		Fair Haven Beach State Park																			43.34640	-76.68800																																	T.L. Griswold 1996													Dufourea novaeangliae								Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Dufourea		novaeangliae				(Robertson 1897)							
658771034																																																											USDA-ARS	BBSL			PreservedSpecimen				658771034	BBSL173433		G.C. Eickwort																																	1981	7	17																USA		New York	Cayuga		Fair Haven Beach State Park																			43.34640	-76.68800																																	T.L. Griswold 1996													Dufourea novaeangliae								Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Dufourea		novaeangliae				(Robertson 1897)							
658771033																																																											USDA-ARS	BBSL			PreservedSpecimen				658771033	BBSL173432		G.C. Eickwort																																	1981	7	17																USA		New York	Cayuga		Fair Haven Beach State Park																			43.34640	-76.68800																																	T.L. Griswold 1996													Dufourea novaeangliae								Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Dufourea		novaeangliae				(Robertson 1897)							
658771032																																																											USDA-ARS	BBSL			PreservedSpecimen				658771032	BBSL173431		G.C. Eickwort																																	1981	7	15																USA		New York	Cayuga		Fair Haven Beach State Park																			43.34640	-76.68800																																	T.L. Griswold 1996													Dufourea novaeangliae								Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Dufourea		novaeangliae				(Robertson 1897)							
658771031																																																											USDA-ARS	BBSL			PreservedSpecimen				658771031	BBSL173430		G.C. Eickwort																																	1981	7	17																USA		New York	Cayuga		Fair Haven Beach State Park																			43.34640	-76.68800																																	T.L. Griswold 1996													Dufourea novaeangliae								Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Dufourea		novaeangliae				(Robertson 1897)							
658771030																																																											USDA-ARS	BBSL			PreservedSpecimen				658771030	BBSL173429		G.C. Eickwort																																	1981	7	17																USA		New York	Cayuga		Fair Haven Beach State Park																			43.34640	-76.68800																																	T.L. Griswold 1996													Dufourea novaeangliae								Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Dufourea		novaeangliae				(Robertson 1897)							
658771029																																																											USDA-ARS	BBSL			PreservedSpecimen				658771029	BBSL173428		G.C. Eickwort																																	1981	7	17																USA		New York	Cayuga		Fair Haven Beach State Park																			43.34640	-76.68800																																	T.L. Griswold 1996													Dufourea novaeangliae								Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Dufourea		novaeangliae				(Robertson 1897)							
658771028																																																											USDA-ARS	BBSL			PreservedSpecimen				658771028	BBSL173427		G.C. Eickwort																																	1981	7	17																USA		New York	Cayuga		Fair Haven Beach State Park																			43.34640	-76.68800																																	T.L. Griswold 1996													Dufourea novaeangliae								Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Dufourea		novaeangliae				(Robertson 1897)							
658771027																																																											USDA-ARS	BBSL			PreservedSpecimen				658771027	BBSL173426		G.C. Eickwort																																	1981	7	17																USA		New York	Cayuga		Fair Haven Beach State Park																			43.34640	-76.68800																																	T.L. Griswold 1996													Dufourea novaeangliae								Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Dufourea		novaeangliae				(Robertson 1897)							
658771026																																																											USDA-ARS	BBSL			PreservedSpecimen				658771026	BBSL173425		G.C. Eickwort																																	1981	7	15																USA		New York	Cayuga		Fair Haven Beach State Park																			43.34640	-76.68800																																	T.L. Griswold 1996													Dufourea novaeangliae								Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Dufourea		novaeangliae				(Robertson 1897)							
658771025																																																											USDA-ARS	BBSL			PreservedSpecimen				658771025	BBSL173424		G.C. Eickwort																																	1981	7	17																USA		New York	Cayuga		Fair Haven Beach State Park																			43.34640	-76.68800																																	T.L. Griswold 1996													Dufourea novaeangliae								Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Dufourea		novaeangliae				(Robertson 1897)							
658771024																																																											USDA-ARS	BBSL			PreservedSpecimen				658771024	BBSL173423		G.C. Eickwort																																	1981	7	17																USA		New York	Cayuga		Fair Haven Beach State Park																			43.34640	-76.68800																																	T.L. Griswold 1996													Dufourea novaeangliae								Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Dufourea		novaeangliae				(Robertson 1897)							
658771023																																																											USDA-ARS	BBSL			PreservedSpecimen				658771023	BBSL173422		G.C. Eickwort																																	1981	7	17																USA		New York	Cayuga		Fair Haven Beach State Park																			43.34640	-76.68800																																	T.L. Griswold 1996													Dufourea novaeangliae								Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Dufourea		novaeangliae				(Robertson 1897)							
658771022																																																											USDA-ARS	BBSL			PreservedSpecimen				658771022	BBSL173421		G.C. Eickwort																																	1981	7	17																USA		New York	Cayuga		Fair Haven Beach State Park																			43.34640	-76.68800																																	T.L. Griswold 1996													Dufourea novaeangliae								Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Dufourea		novaeangliae				(Robertson 1897)							
658771021																																																											USDA-ARS	BBSL			PreservedSpecimen				658771021	BBSL173420		G.C. Eickwort																																	1981	7	15																USA		New York	Cayuga		Fair Haven Beach State Park																			43.34640	-76.68800																																	T.L. Griswold 1996													Dufourea novaeangliae								Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Dufourea		novaeangliae				(Robertson 1897)							
658771020																																																											USDA-ARS	BBSL			PreservedSpecimen				658771020	BBSL173419		G.C. Eickwort																																	1981	7	15																USA		New York	Cayuga		Fair Haven Beach State Park																			43.34640	-76.68800																																	T.L. Griswold 1996													Dufourea novaeangliae								Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Dufourea		novaeangliae				(Robertson 1897)							
658771019																																																											USDA-ARS	BBSL			PreservedSpecimen				658771019	BBSL173418		G.C. Eickwort																																	1981	7	15																USA		New York	Cayuga		Fair Haven Beach State Park																			43.34640	-76.68800																																	T.L. Griswold 1996													Dufourea novaeangliae								Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Dufourea		novaeangliae				(Robertson 1897)							
658771018																																																											USDA-ARS	BBSL			PreservedSpecimen				658771018	BBSL173417		G.C. Eickwort																																	1981	7	15																USA		New York	Cayuga		Fair Haven Beach State Park																			43.34640	-76.68800																																	T.L. Griswold 1996													Dufourea novaeangliae								Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Dufourea		novaeangliae				(Robertson 1897)							
658771017																																																											USDA-ARS	BBSL			PreservedSpecimen				658771017	BBSL173416		G.C. Eickwort																																	1981	7	17																USA		New York	Cayuga		Fair Haven Beach State Park																			43.34640	-76.68800																																	T.L. Griswold 1996													Dufourea novaeangliae								Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Dufourea		novaeangliae				(Robertson 1897)							
658771016																																																											USDA-ARS	BBSL			PreservedSpecimen				658771016	BBSL173415		G.C. Eickwort																																	1981	7	17																USA		New York	Cayuga		Fair Haven Beach State Park																			43.34640	-76.68800																																	T.L. Griswold 1996													Dufourea novaeangliae								Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Dufourea		novaeangliae				(Robertson 1897)							
658771015																																																											USDA-ARS	BBSL			PreservedSpecimen				658771015	BBSL173414		G.C. Eickwort																																	1981	7	15																USA		New York	Cayuga		Fair Haven Beach State Park																			43.34640	-76.68800																																	T.L. Griswold 1996													Dufourea novaeangliae								Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Dufourea		novaeangliae				(Robertson 1897)							
658771014																																																											USDA-ARS	BBSL			PreservedSpecimen				658771014	BBSL173413		G.C. Eickwort																																	1981	7	17																USA		New York	Cayuga		Fair Haven Beach State Park																			43.34640	-76.68800																																	T.L. Griswold 1996													Dufourea novaeangliae								Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Dufourea		novaeangliae				(Robertson 1897)							
658771013																																																											USDA-ARS	BBSL			PreservedSpecimen				658771013	BBSL173412		G.C. Eickwort																																	1981	7	17																USA		New York	Cayuga		Fair Haven Beach State Park																			43.34640	-76.68800																																	T.L. Griswold 1996													Dufourea novaeangliae								Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Dufourea		novaeangliae				(Robertson 1897)							
658771012																																																											USDA-ARS	BBSL			PreservedSpecimen				658771012	BBSL173411		G.C. Eickwort																																	1981	7	15																USA		New York	Cayuga		Fair Haven Beach State Park																			43.34640	-76.68800																																	T.L. Griswold 1996													Dufourea novaeangliae								Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Dufourea		novaeangliae				(Robertson 1897)							
658771011																																																											USDA-ARS	BBSL			PreservedSpecimen				658771011	BBSL173410		G.C. Eickwort																																	1981	7	15																USA		New York	Cayuga		Fair Haven Beach State Park																			43.34640	-76.68800																																	T.L. Griswold 1996													Dufourea novaeangliae								Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Dufourea		novaeangliae				(Robertson 1897)							
658771010																																																											USDA-ARS	BBSL			PreservedSpecimen				658771010	BBSL173409		G.C. Eickwort																																	1981	7	17																USA		New York	Cayuga		Fair Haven Beach State Park																			43.34640	-76.68800																																	T.L. Griswold 1996													Dufourea novaeangliae								Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Dufourea		novaeangliae				(Robertson 1897)							
658771009																																																											USDA-ARS	BBSL			PreservedSpecimen				658771009	BBSL173408		G.C. Eickwort																																	1981	7	15																USA		New York	Cayuga		Fair Haven Beach State Park																			43.34640	-76.68800																																	T.L. Griswold 1996													Dufourea novaeangliae								Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Dufourea		novaeangliae				(Robertson 1897)							
658771008																																																											USDA-ARS	BBSL			PreservedSpecimen				658771008	BBSL173407		G.C. Eickwort																																	1981	7	17																USA		New York	Cayuga		Fair Haven Beach State Park																			43.34640	-76.68800																																	T.L. Griswold 1996													Dufourea novaeangliae								Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Dufourea		novaeangliae				(Robertson 1897)							
658771007																																																											USDA-ARS	BBSL			PreservedSpecimen				658771007	BBSL173406		G.C. Eickwort																																	1981	7	15																USA		New York	Cayuga		Fair Haven Beach State Park																			43.34640	-76.68800																																	T.L. Griswold 1996													Dufourea novaeangliae								Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Dufourea		novaeangliae				(Robertson 1897)							
658771006																																																											USDA-ARS	BBSL			PreservedSpecimen				658771006	BBSL173405		G.C. Eickwort																																	1981	7	15																USA		New York	Cayuga		Fair Haven Beach State Park																			43.34640	-76.68800																																	T.L. Griswold 1996													Dufourea novaeangliae								Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Dufourea		novaeangliae				(Robertson 1897)							
658771005																																																											USDA-ARS	BBSL			PreservedSpecimen				658771005	BBSL173404		G.C. Eickwort																																	1981	7	17																USA		New York	Cayuga		Fair Haven Beach State Park																			43.34640	-76.68800																																	T.L. Griswold 1996													Dufourea novaeangliae								Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Dufourea		novaeangliae				(Robertson 1897)							
658771004																																																											USDA-ARS	BBSL			PreservedSpecimen				658771004	BBSL173403		G.C. Eickwort																																	1981	7	17																USA		New York	Cayuga		Fair Haven Beach State Park																			43.34640	-76.68800																																	T.L. Griswold 1996													Dufourea novaeangliae								Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Dufourea		novaeangliae				(Robertson 1897)							
658771003																																																											USDA-ARS	BBSL			PreservedSpecimen				658771003	BBSL173402		G.C. Eickwort																																	1981	7	17																USA		New York	Cayuga		Fair Haven Beach State Park																			43.34640	-76.68800																																	T.L. Griswold 1996													Dufourea novaeangliae								Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Dufourea		novaeangliae				(Robertson 1897)							
658771002																																																											USDA-ARS	BBSL			PreservedSpecimen				658771002	BBSL173401		G.C. Eickwort																																	1981	7	17																USA		New York	Cayuga		Fair Haven Beach State Park																			43.34640	-76.68800																																	T.L. Griswold 1996													Dufourea novaeangliae								Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Dufourea		novaeangliae				(Robertson 1897)							
658771001																																																											USDA-ARS	BBSL			PreservedSpecimen				658771001	BBSL173400		G.C. Eickwort																																	1981	7	17																USA		New York	Cayuga		Fair Haven Beach State Park																			43.34640	-76.68800																																	T.L. Griswold 1996													Dufourea novaeangliae								Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Dufourea		novaeangliae				(Robertson 1897)							
658771000																																																											USDA-ARS	BBSL			PreservedSpecimen				658771000	BBSL173832		G.C. Eickwort																																	1980	8	18																USA		New York	Cayuga		Fair Haven Beach State Park																			43.34640	-76.68800																																	T.L. Griswold 1996													Dufourea novaeangliae								Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Dufourea		novaeangliae				(Robertson 1897)							
658770999																																																											USDA-ARS	BBSL			PreservedSpecimen				658770999	BBSL173831		G.C. Eickwort																																	1980	8	18																USA		New York	Cayuga		Fair Haven Beach State Park																			43.34640	-76.68800																																	T.L. Griswold 1996													Dufourea novaeangliae								Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Dufourea		novaeangliae				(Robertson 1897)							
658770998																																																											USDA-ARS	BBSL			PreservedSpecimen				658770998	BBSL173830		G.C. Eickwort																																	1980	8	18																USA		New York	Cayuga		Fair Haven Beach State Park																			43.34640	-76.68800																																	T.L. Griswold 1996													Dufourea novaeangliae								Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Dufourea		novaeangliae				(Robertson 1897)							
658770997																																																											USDA-ARS	BBSL			PreservedSpecimen				658770997	BBSL173829		G.C. Eickwort																																	1980	8	18																USA		New York	Cayuga		Fair Haven Beach State Park																			43.34640	-76.68800																																	T.L. Griswold 1996													Dufourea novaeangliae								Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Dufourea		novaeangliae				(Robertson 1897)							
658770996																																																											USDA-ARS	BBSL			PreservedSpecimen				658770996	BBSL173828		G.C. Eickwort																																	1980	8	18																USA		New York	Cayuga		Fair Haven Beach State Park																			43.34640	-76.68800																																	T.L. Griswold 1996													Dufourea novaeangliae								Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Dufourea		novaeangliae				(Robertson 1897)							
658770995																																																											USDA-ARS	BBSL			PreservedSpecimen				658770995	BBSL173827		G.C. Eickwort																																	1980	8	18																USA		New York	Cayuga		Fair Haven Beach State Park																			43.34640	-76.68800																																	T.L. Griswold 1996													Dufourea novaeangliae								Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Dufourea		novaeangliae				(Robertson 1897)							
658770994																																																											USDA-ARS	BBSL			PreservedSpecimen				658770994	BBSL173826		G.C. Eickwort																																	1980	8	18																USA		New York	Cayuga		Fair Haven Beach State Park																			43.34640	-76.68800																																	T.L. Griswold 1996													Dufourea novaeangliae								Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Dufourea		novaeangliae				(Robertson 1897)							
658770993																																																											USDA-ARS	BBSL			PreservedSpecimen				658770993	BBSL173825		G.C. Eickwort																																	1980	8	18																USA		New York	Cayuga		Fair Haven Beach State Park																			43.34640	-76.68800																																	T.L. Griswold 1996													Dufourea novaeangliae								Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Dufourea		novaeangliae				(Robertson 1897)							
658770992																																																											USDA-ARS	BBSL			PreservedSpecimen				658770992	BBSL173824		G.C. Eickwort																																	1980	8	18																USA		New York	Cayuga		Fair Haven Beach State Park																			43.34640	-76.68800																																	T.L. Griswold 1996													Dufourea novaeangliae								Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Dufourea		novaeangliae				(Robertson 1897)							
658770991																																																											USDA-ARS	BBSL			PreservedSpecimen				658770991	BBSL173823		G.C. Eickwort																																	1980	8	18																USA		New York	Cayuga		Fair Haven Beach State Park																			43.34640	-76.68800																																	T.L. Griswold 1996													Dufourea novaeangliae								Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Dufourea		novaeangliae				(Robertson 1897)							
658770990																																																											USDA-ARS	BBSL			PreservedSpecimen				658770990	BBSL173822		G.C. Eickwort																																	1980	8	18																USA		New York	Cayuga		Fair Haven Beach State Park																			43.34640	-76.68800																																	T.L. Griswold 1996													Dufourea novaeangliae								Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Dufourea		novaeangliae				(Robertson 1897)							
658770989																																																											USDA-ARS	BBSL			PreservedSpecimen				658770989	BBSL173821		G.C. Eickwort																																	1980	8	18																USA		New York	Cayuga		Fair Haven Beach State Park																			43.34640	-76.68800																																	T.L. Griswold 1996													Dufourea novaeangliae								Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Dufourea		novaeangliae				(Robertson 1897)							
658770988																																																											USDA-ARS	BBSL			PreservedSpecimen				658770988	BBSL173820		G.C. Eickwort																																	1980	8	18																USA		New York	Cayuga		Fair Haven Beach State Park																			43.34640	-76.68800																																	T.L. Griswold 1996													Dufourea novaeangliae								Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Dufourea		novaeangliae				(Robertson 1897)							
658770987																																																											USDA-ARS	BBSL			PreservedSpecimen				658770987	BBSL173819		G.C. Eickwort																																	1980	8	18																USA		New York	Cayuga		Fair Haven Beach State Park																			43.34640	-76.68800																																	T.L. Griswold 1996													Dufourea novaeangliae								Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Dufourea		novaeangliae				(Robertson 1897)							
658770986																																																											USDA-ARS	BBSL			PreservedSpecimen				658770986	BBSL173818		G.C. Eickwort																																	1980	8	18																USA		New York	Cayuga		Fair Haven Beach State Park																			43.34640	-76.68800																																	T.L. Griswold 1996													Dufourea novaeangliae								Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Dufourea		novaeangliae				(Robertson 1897)							
658770985																																																											USDA-ARS	BBSL			PreservedSpecimen				658770985	BBSL173722		G.C. Eickwort																																	1981	8	18																USA		New York	Cayuga		Fair Haven Beach State Park																			43.34640	-76.68800																																	T.L. Griswold 1996													Dufourea novaeangliae								Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Dufourea		novaeangliae				(Robertson 1897)							
658770984																																																											USDA-ARS	BBSL			PreservedSpecimen				658770984	BBSL173721		G.C. Eickwort																																	1981	8	18																USA		New York	Cayuga		Fair Haven Beach State Park																			43.34640	-76.68800																																	T.L. Griswold 1996													Dufourea novaeangliae								Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Dufourea		novaeangliae				(Robertson 1897)							
658770983																																																											USDA-ARS	BBSL			PreservedSpecimen				658770983	BBSL173699		G.C. Eickwort																																	1980	8	13																USA		New York	Cayuga		Fair Haven Beach State Park																			43.34640	-76.68800																																	T.L. Griswold 1996													Dufourea novaeangliae								Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Dufourea		novaeangliae				(Robertson 1897)							
658770982																																																											USDA-ARS	BBSL			PreservedSpecimen				658770982	BBSL173617		G.C. Eickwort																																	1980	8	18																USA		New York	Cayuga		Fair Haven Beach State Park																			43.34640	-76.68800																																	T.L. Griswold 1996													Dufourea novaeangliae								Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Dufourea		novaeangliae				(Robertson 1897)							
658770981																																																											USDA-ARS	BBSL			PreservedSpecimen				658770981	BBSL173596		G.C. Eickwort																																	1980	8	18																USA		New York	Cayuga		Fair Haven Beach State Park																			43.34640	-76.68800																																	T.L. Griswold 1996													Dufourea novaeangliae								Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Dufourea		novaeangliae				(Robertson 1897)							
658770980																																																											USDA-ARS	BBSL			PreservedSpecimen				658770980	BBSL173595		G.C. Eickwort																																	1980	8	18																USA		New York	Cayuga		Fair Haven Beach State Park																			43.34640	-76.68800																																	T.L. Griswold 1996													Dufourea novaeangliae								Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Dufourea		novaeangliae				(Robertson 1897)							
658770979																																																											USDA-ARS	BBSL			PreservedSpecimen				658770979	BBSL173594		G.C. Eickwort																																	1980	8	18																USA		New York	Cayuga		Fair Haven Beach State Park																			43.34640	-76.68800																																	T.L. Griswold 1996													Dufourea novaeangliae								Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Dufourea		novaeangliae				(Robertson 1897)							
658770978																																																											USDA-ARS	BBSL			PreservedSpecimen				658770978	BBSL173590		G.C. Eickwort																																	1980	8	18																USA		New York	Cayuga		Fair Haven Beach State Park																			43.34640	-76.68800																																	T.L. Griswold 1996													Dufourea novaeangliae								Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Dufourea		novaeangliae				(Robertson 1897)							
658770977																																																											USDA-ARS	BBSL			PreservedSpecimen				658770977	BBSL173589		G.C. Eickwort																																	1980	8	18																USA		New York	Cayuga		Fair Haven Beach State Park																			43.34640	-76.68800																																	T.L. Griswold 1996													Dufourea novaeangliae								Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Dufourea		novaeangliae				(Robertson 1897)							
658770976																																																											USDA-ARS	BBSL			PreservedSpecimen				658770976	BBSL173582		G.C. Eickwort																																	1980	8	18																USA		New York	Cayuga		Fair Haven Beach State Park																			43.34640	-76.68800																																	T.L. Griswold 1996													Dufourea novaeangliae								Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Dufourea		novaeangliae				(Robertson 1897)							
658770975																																																											USDA-ARS	BBSL			PreservedSpecimen				658770975	BBSL173581		G.C. Eickwort																																	1980	8	18																USA		New York	Cayuga		Fair Haven Beach State Park																			43.34640	-76.68800																																	T.L. Griswold 1996													Dufourea novaeangliae								Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Dufourea		novaeangliae				(Robertson 1897)							
658770974																																																											USDA-ARS	BBSL			PreservedSpecimen				658770974	BBSL173580		G.C. Eickwort																																	1980	8	18																USA		New York	Cayuga		Fair Haven Beach State Park																			43.34640	-76.68800																																	T.L. Griswold 1996													Dufourea novaeangliae								Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Dufourea		novaeangliae				(Robertson 1897)							
658770973																																																											USDA-ARS	BBSL			PreservedSpecimen				658770973	BBSL173579		G.C. Eickwort																																	1980	8	18																USA		New York	Cayuga		Fair Haven Beach State Park																			43.34640	-76.68800																																	T.L. Griswold 1996													Dufourea novaeangliae								Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Dufourea		novaeangliae				(Robertson 1897)							
658770972																																																											USDA-ARS	BBSL			PreservedSpecimen				658770972	BBSL173578		G.C. Eickwort																																	1980	8	13																USA		New York	Cayuga		Fair Haven Beach State Park																			43.34640	-76.68800																																	T.L. Griswold 1996													Dufourea novaeangliae								Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Dufourea		novaeangliae				(Robertson 1897)							
658770971																																																											USDA-ARS	BBSL			PreservedSpecimen				658770971	BBSL173577		G.C. Eickwort																																	1980	8	18																USA		New York	Cayuga		Fair Haven Beach State Park																			43.34640	-76.68800																																	T.L. Griswold 1996													Dufourea novaeangliae								Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Dufourea		novaeangliae				(Robertson 1897)							
658770970																																																											USDA-ARS	BBSL			PreservedSpecimen				658770970	BBSL173576		G.C. Eickwort																																	1980	8	13																USA		New York	Cayuga		Fair Haven Beach State Park																			43.34640	-76.68800																																	T.L. Griswold 1996													Dufourea novaeangliae								Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Dufourea		novaeangliae				(Robertson 1897)							
658770969																																																											USDA-ARS	BBSL			PreservedSpecimen				658770969	BBSL173575		G.C. Eickwort																																	1980	8	18																USA		New York	Cayuga		Fair Haven Beach State Park																			43.34640	-76.68800																																	T.L. Griswold 1996													Dufourea novaeangliae								Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Dufourea		novaeangliae				(Robertson 1897)							
