id,institutionCode,collectionCode,ownerInstitutionCode,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,specificEpithet,taxonRank,infraspecificEpithet,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,recordedByID,associatedCollectors,recordNumber,eventDate,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,substrate,verbatimAttributes,fieldNumber,informationWithheld,dataGeneralizations,dynamicProperties,associatedTaxa,associatedOccurrences,reproductiveCondition,establishmentMeans,cultivationStatus,lifeStage,sex,individualCount,samplingProtocol,samplingEffort,preparations,country,stateProvince,county,municipality,locality,locationRemarks,localitySecurity,localitySecurityReason,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,sourcePrimaryKey-dbpk,collId,recordId,references
25341435,USDA-ARS,BBSL,,PRESERVED_SPECIMEN,,BBSL173426,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae",180132,"(Robertson, 1897)",Dufourea,novaeangliae,,,"T.L. Griswold 1996",,,,,,,"G.C. Eickwort",,,,1981-07-17,1981,7,17,198,,1981-07-17T02:00Z,,,,,,,,,,,,,,,,,,,,"United States","New York",Cayuga,,"Fair Haven Beach State Park",,0,,43.3464,-76.688,,,,,,,,,,,,,,,,,,"2017-01-12 10:29:16",BBSL173426,122,urn:uuid:be99ba81-b0db-41b2-8125-b30b283bf4fe,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=25341435
25341436,USDA-ARS,BBSL,,PRESERVED_SPECIMEN,,BBSL173427,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae",180132,"(Robertson, 1897)",Dufourea,novaeangliae,,,"T.L. Griswold 1996",,,,,,,"G.C. Eickwort",,,,1981-07-17,1981,7,17,198,,1981-07-17T02:00Z,,,,,,,,,,,,,,,,,,,,"United States","New York",Cayuga,,"Fair Haven Beach State Park",,0,,43.3464,-76.688,,,,,,,,,,,,,,,,,,"2017-01-12 10:29:16",BBSL173427,122,urn:uuid:95eb8ca1-fbb6-4a42-b7a8-0eed6b5a5a0a,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=25341436
25341437,USDA-ARS,BBSL,,PRESERVED_SPECIMEN,,BBSL173428,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae",180132,"(Robertson, 1897)",Dufourea,novaeangliae,,,"T.L. Griswold 1996",,,,,,,"G.C. Eickwort",,,,1981-07-17,1981,7,17,198,,1981-07-17T02:00Z,,,,,,,,,,,,,,,,,,,,"United States","New York",Cayuga,,"Fair Haven Beach State Park",,0,,43.3464,-76.688,,,,,,,,,,,,,,,,,,"2017-01-12 10:29:16",BBSL173428,122,urn:uuid:d9394b32-ecc5-4677-8b1d-706f5911536f,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=25341437
25341438,USDA-ARS,BBSL,,PRESERVED_SPECIMEN,,BBSL173429,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae",180132,"(Robertson, 1897)",Dufourea,novaeangliae,,,"T.L. Griswold 1996",,,,,,,"G.C. Eickwort",,,,1981-07-17,1981,7,17,198,,1981-07-17T02:00Z,,,,,,,,,,,,,,,,,,,,"United States","New York",Cayuga,,"Fair Haven Beach State Park",,0,,43.3464,-76.688,,,,,,,,,,,,,,,,,,"2017-01-12 10:29:16",BBSL173429,122,urn:uuid:81fc7eca-09e3-4084-8e09-09b66853d0af,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=25341438
25341439,USDA-ARS,BBSL,,PRESERVED_SPECIMEN,,BBSL173430,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae",180132,"(Robertson, 1897)",Dufourea,novaeangliae,,,"T.L. Griswold 1996",,,,,,,"G.C. Eickwort",,,,1981-07-17,1981,7,17,198,,1981-07-17T02:00Z,,,,,,,,,,,,,,,,,,,,"United States","New York",Cayuga,,"Fair Haven Beach State Park",,0,,43.3464,-76.688,,,,,,,,,,,,,,,,,,"2017-01-12 10:29:16",BBSL173430,122,urn:uuid:ce70e106-f16a-4f6d-922f-6895c6514120,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=25341439
25341440,USDA-ARS,BBSL,,PRESERVED_SPECIMEN,,BBSL173431,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae",180132,"(Robertson, 1897)",Dufourea,novaeangliae,,,"T.L. Griswold 1996",,,,,,,"G.C. Eickwort",,,,1981-07-15,1981,7,15,196,,1981-07-15T02:00Z,,,,,,,,,,,,,,,,,,,,"United States","New York",Cayuga,,"Fair Haven Beach State Park",,0,,43.3464,-76.688,,,,,,,,,,,,,,,,,,"2017-01-12 10:29:16",BBSL173431,122,urn:uuid:8432e2a5-2488-4f4a-ae33-31dbcfc73994,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=25341440
25341441,USDA-ARS,BBSL,,PRESERVED_SPECIMEN,,BBSL173432,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae",180132,"(Robertson, 1897)",Dufourea,novaeangliae,,,"T.L. Griswold 1996",,,,,,,"G.C. Eickwort",,,,1981-07-17,1981,7,17,198,,1981-07-17T02:00Z,,,,,,,,,,,,,,,,,,,,"United States","New York",Cayuga,,"Fair Haven Beach State Park",,0,,43.3464,-76.688,,,,,,,,,,,,,,,,,,"2017-01-12 10:29:16",BBSL173432,122,urn:uuid:3dd8aa0b-b9e5-477a-bcc3-40ac1d89102b,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=25341441
25341442,USDA-ARS,BBSL,,PRESERVED_SPECIMEN,,BBSL173433,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae",180132,"(Robertson, 1897)",Dufourea,novaeangliae,,,"T.L. Griswold 1996",,,,,,,"G.C. Eickwort",,,,1981-07-17,1981,7,17,198,,1981-07-17T02:00Z,,,,,,,,,,,,,,,,,,,,"United States","New York",Cayuga,,"Fair Haven Beach State Park",,0,,43.3464,-76.688,,,,,,,,,,,,,,,,,,"2017-01-12 10:29:16",BBSL173433,122,urn:uuid:e0db7962-a103-4962-b52f-2d27d6ce727b,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=25341442
25341443,USDA-ARS,BBSL,,PRESERVED_SPECIMEN,,BBSL173434,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae",180132,"(Robertson, 1897)",Dufourea,novaeangliae,,,"T.L. Griswold 1996",,,,,,,"G.C. Eickwort",,,,1981-07-15,1981,7,15,196,,1981-07-15T02:00Z,,,,,,,,,,,,,,,,,,,,"United States","New York",Cayuga,,"Fair Haven Beach State Park",,0,,43.3464,-76.688,,,,,,,,,,,,,,,,,,"2017-01-12 10:29:16",BBSL173434,122,urn:uuid:01992a74-9810-41dd-a881-1361d5b2a436,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=25341443
25341444,USDA-ARS,BBSL,,PRESERVED_SPECIMEN,,BBSL173435,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae",180132,"(Robertson, 1897)",Dufourea,novaeangliae,,,"T.L. Griswold 1996",,,,,,,"G.C. Eickwort",,,,1981-07-17,1981,7,17,198,,1981-07-17T02:00Z,,,,,,,,,,,,,,,,,,,,"United States","New York",Cayuga,,"Fair Haven Beach State Park",,0,,43.3464,-76.688,,,,,,,,,,,,,,,,,,"2017-01-12 10:29:16",BBSL173435,122,urn:uuid:8a805923-f6f5-420f-933b-4db3d9afd43e,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=25341444
25341445,USDA-ARS,BBSL,,PRESERVED_SPECIMEN,,BBSL173436,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae",180132,"(Robertson, 1897)",Dufourea,novaeangliae,,,"T.L. Griswold 1996",,,,,,,"G.C. Eickwort",,,,1981-07-15,1981,7,15,196,,1981-07-15T02:00Z,,,,,,,,,,,,,,,,,,,,"United States","New York",Cayuga,,"Fair Haven Beach State Park",,0,,43.3464,-76.688,,,,,,,,,,,,,,,,,,"2017-01-12 10:29:16",BBSL173436,122,urn:uuid:c780422f-58ac-4cf1-88ec-e3e9caf5cde4,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=25341445
25341446,USDA-ARS,BBSL,,PRESERVED_SPECIMEN,,BBSL173437,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae",180132,"(Robertson, 1897)",Dufourea,novaeangliae,,,"T.L. Griswold 1996",,,,,,,"G.C. Eickwort",,,,1981-07-17,1981,7,17,198,,1981-07-17T02:00Z,,,,,,,,,,,,,,,,,,,,"United States","New York",Cayuga,,"Fair Haven Beach State Park",,0,,43.3464,-76.688,,,,,,,,,,,,,,,,,,"2017-01-12 10:29:16",BBSL173437,122,urn:uuid:274d759b-392f-4343-993d-c502bea2ba68,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=25341446
25341447,USDA-ARS,BBSL,,PRESERVED_SPECIMEN,,BBSL173438,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae",180132,"(Robertson, 1897)",Dufourea,novaeangliae,,,"T.L. Griswold 1996",,,,,,,"G.C. Eickwort",,,,1981-07-17,1981,7,17,198,,1981-07-17T02:00Z,,,,,,,,,,,,,,,,,,,,"United States","New York",Cayuga,,"Fair Haven Beach State Park",,0,,43.3464,-76.688,,,,,,,,,,,,,,,,,,"2017-01-12 10:29:16",BBSL173438,122,urn:uuid:20da70a5-cfc1-45e3-a4ec-0500b96fe59a,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=25341447
25341448,USDA-ARS,BBSL,,PRESERVED_SPECIMEN,,BBSL173439,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae",180132,"(Robertson, 1897)",Dufourea,novaeangliae,,,"T.L. Griswold 1996",,,,,,,"G.C. Eickwort",,,,1981-07-15,1981,7,15,196,,1981-07-15T02:00Z,,,,,,,,,,,,,,,,,,,,"United States","New York",Cayuga,,"Fair Haven Beach State Park",,0,,43.3464,-76.688,,,,,,,,,,,,,,,,,,"2017-01-12 10:29:16",BBSL173439,122,urn:uuid:b072c3b6-4651-4a6b-8785-b9148a95e395,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=25341448
25341449,USDA-ARS,BBSL,,PRESERVED_SPECIMEN,,BBSL173440,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae",180132,"(Robertson, 1897)",Dufourea,novaeangliae,,,"T.L. Griswold 1996",,,,,,,"G.C. Eickwort",,,,1981-07-15,1981,7,15,196,,1981-07-15T02:00Z,,,,,,,,,,,,,,,,,,,,"United States","New York",Cayuga,,"Fair Haven Beach State Park",,0,,43.3464,-76.688,,,,,,,,,,,,,,,,,,"2017-01-12 10:29:16",BBSL173440,122,urn:uuid:328025d9-e2f0-4bcc-b911-0e7ca907ffb8,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=25341449
25341450,USDA-ARS,BBSL,,PRESERVED_SPECIMEN,,BBSL173441,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae",180132,"(Robertson, 1897)",Dufourea,novaeangliae,,,"T.L. Griswold 1996",,,,,,,"G.C. Eickwort",,,,1981-07-15,1981,7,15,196,,1981-07-15T02:00Z,,,,,,,,,,,,,,,,,,,,"United States","New York",Cayuga,,"Fair Haven Beach State Park",,0,,43.3464,-76.688,,,,,,,,,,,,,,,,,,"2017-01-12 10:29:16",BBSL173441,122,urn:uuid:bece91a6-3f83-4d13-9450-baf0ee3f47ea,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=25341450
25341451,USDA-ARS,BBSL,,PRESERVED_SPECIMEN,,BBSL173442,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae",180132,"(Robertson, 1897)",Dufourea,novaeangliae,,,"T.L. Griswold 1996",,,,,,,"G.C. Eickwort",,,,1981-07-15,1981,7,15,196,,1981-07-15T02:00Z,,,,,,,,,,,,,,,,,,,,"United States","New York",Cayuga,,"Fair Haven Beach State Park",,0,,43.3464,-76.688,,,,,,,,,,,,,,,,,,"2017-01-12 10:29:16",BBSL173442,122,urn:uuid:8841b23f-84a4-4f45-8c37-1058effc257d,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=25341451
25341452,USDA-ARS,BBSL,,PRESERVED_SPECIMEN,,BBSL173443,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae",180132,"(Robertson, 1897)",Dufourea,novaeangliae,,,"T.L. Griswold 1996",,,,,,,"G.C. Eickwort",,,,1981-07-15,1981,7,15,196,,1981-07-15T02:00Z,,,,,,,,,,,,,,,,,,,,"United States","New York",Cayuga,,"Fair Haven Beach State Park",,0,,43.3464,-76.688,,,,,,,,,,,,,,,,,,"2017-01-12 10:29:16",BBSL173443,122,urn:uuid:3222a9d9-1093-4860-ae4a-ab6c63f262c2,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=25341452
25341453,USDA-ARS,BBSL,,PRESERVED_SPECIMEN,,BBSL173444,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae",180132,"(Robertson, 1897)",Dufourea,novaeangliae,,,"T.L. Griswold 1996",,,,,,,"G.C. Eickwort",,,,1981-07-17,1981,7,17,198,,1981-07-17T02:00Z,,,,,,,,,,,,,,,,,,,,"United States","New York",Cayuga,,"Fair Haven Beach State Park",,0,,43.3464,-76.688,,,,,,,,,,,,,,,,,,"2017-01-12 10:29:16",BBSL173444,122,urn:uuid:20f3db7c-40c1-49d6-91fd-4d4675c81909,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=25341453
25341454,USDA-ARS,BBSL,,PRESERVED_SPECIMEN,,BBSL173445,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae",180132,"(Robertson, 1897)",Dufourea,novaeangliae,,,"T.L. Griswold 1996",,,,,,,"G.C. Eickwort",,,,1981-07-15,1981,7,15,196,,1981-07-15T02:00Z,,,,,,,,,,,,,,,,,,,,"United States","New York",Cayuga,,"Fair Haven Beach State Park",,0,,43.3464,-76.688,,,,,,,,,,,,,,,,,,"2017-01-12 10:29:16",BBSL173445,122,urn:uuid:81125b3a-c2d7-4621-8621-a5b60246bffc,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=25341454
25341455,USDA-ARS,BBSL,,PRESERVED_SPECIMEN,,BBSL173446,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae",180132,"(Robertson, 1897)",Dufourea,novaeangliae,,,"T.L. Griswold 1996",,,,,,,"G.C. Eickwort",,,,1981-07-15,1981,7,15,196,,1981-07-15T02:00Z,,,,,,,,,,,,,,,,,,,,"United States","New York",Cayuga,,"Fair Haven Beach State Park",,0,,43.3464,-76.688,,,,,,,,,,,,,,,,,,"2017-01-12 10:29:16",BBSL173446,122,urn:uuid:679e0ed4-a870-4b4c-8215-ec2b570bd7d3,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=25341455
25341456,USDA-ARS,BBSL,,PRESERVED_SPECIMEN,,BBSL173447,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae",180132,"(Robertson, 1897)",Dufourea,novaeangliae,,,"T.L. Griswold 1996",,,,,,,"G.C. Eickwort",,,,1981-07-15,1981,7,15,196,,1981-07-15T02:00Z,,,,,,,,,,,,,,,,,,,,"United States","New York",Cayuga,,"Fair Haven Beach State Park",,0,,43.3464,-76.688,,,,,,,,,,,,,,,,,,"2017-01-12 10:29:16",BBSL173447,122,urn:uuid:44665629-5777-4942-80f3-de8c42a9cbba,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=25341456
25341457,USDA-ARS,BBSL,,PRESERVED_SPECIMEN,,BBSL173448,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae",180132,"(Robertson, 1897)",Dufourea,novaeangliae,,,"T.L. Griswold 1996",,,,,,,"G.C. Eickwort",,,,1981-07-15,1981,7,15,196,,1981-07-15T02:00Z,,,,,,,,,,,,,,,,,,,,"United States","New York",Cayuga,,"Fair Haven Beach State Park",,0,,43.3464,-76.688,,,,,,,,,,,,,,,,,,"2017-01-12 10:29:16",BBSL173448,122,urn:uuid:a535646d-22f4-4ea5-a659-dd82be034d44,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=25341457
25341458,USDA-ARS,BBSL,,PRESERVED_SPECIMEN,,BBSL173449,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae",180132,"(Robertson, 1897)",Dufourea,novaeangliae,,,"T.L. Griswold 1996",,,,,,,"G.C. Eickwort",,,,1981-07-15,1981,7,15,196,,1981-07-15T02:00Z,,,,,,,,,,,,,,,,,,,,"United States","New York",Cayuga,,"Fair Haven Beach State Park",,0,,43.3464,-76.688,,,,,,,,,,,,,,,,,,"2017-01-12 10:29:16",BBSL173449,122,urn:uuid:8249df6f-4333-4e9b-af24-9f8f58e03a6f,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=25341458
25341459,USDA-ARS,BBSL,,PRESERVED_SPECIMEN,,BBSL173450,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae",180132,"(Robertson, 1897)",Dufourea,novaeangliae,,,"T.L. Griswold 1996",,,,,,,"G.C. Eickwort",,,,1981-07-15,1981,7,15,196,,1981-07-15T02:00Z,,,,,,,,,,,,,,,,,,,,"United States","New York",Cayuga,,"Fair Haven Beach State Park",,0,,43.3464,-76.688,,,,,,,,,,,,,,,,,,"2017-01-12 10:29:16",BBSL173450,122,urn:uuid:d0e800c6-a01e-4253-a3ed-132ebd444fc7,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=25341459
25341460,USDA-ARS,BBSL,,PRESERVED_SPECIMEN,,BBSL173451,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae",180132,"(Robertson, 1897)",Dufourea,novaeangliae,,,"T.L. Griswold 1996",,,,,,,"G.C. Eickwort",,,,1981-07-15,1981,7,15,196,,1981-07-15T02:00Z,,,,,,,,,,,,,,,,,,,,"United States","New York",Cayuga,,"Fair Haven Beach State Park",,0,,43.3464,-76.688,,,,,,,,,,,,,,,,,,"2017-01-12 10:29:16",BBSL173451,122,urn:uuid:c73151c7-b05c-40b0-845b-acc96bdc9910,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=25341460
25341461,USDA-ARS,BBSL,,PRESERVED_SPECIMEN,,BBSL173452,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae",180132,"(Robertson, 1897)",Dufourea,novaeangliae,,,"T.L. Griswold 1996",,,,,,,"G.C. Eickwort",,,,1981-07-15,1981,7,15,196,,1981-07-15T02:00Z,,,,,,,,,,,,,,,,,,,,"United States","New York",Cayuga,,"Fair Haven Beach State Park",,0,,43.3464,-76.688,,,,,,,,,,,,,,,,,,"2017-01-12 10:29:16",BBSL173452,122,urn:uuid:cbe202c8-379a-4474-9eed-cb91afea9ea0,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=25341461
25341462,USDA-ARS,BBSL,,PRESERVED_SPECIMEN,,BBSL173453,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae",180132,"(Robertson, 1897)",Dufourea,novaeangliae,,,"T.L. Griswold 1996",,,,,,,"G.C. Eickwort",,,,1981-07-15,1981,7,15,196,,1981-07-15T02:00Z,,,,,,,,,,,,,,,,,,,,"United States","New York",Cayuga,,"Fair Haven Beach State Park",,0,,43.3464,-76.688,,,,,,,,,,,,,,,,,,"2017-01-12 10:29:16",BBSL173453,122,urn:uuid:8d68443f-b5bf-4018-8e1e-6c8adc6f25f4,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=25341462
25341463,USDA-ARS,BBSL,,PRESERVED_SPECIMEN,,BBSL173490,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae",180132,"(Robertson, 1897)",Dufourea,novaeangliae,,,"T.L. Griswold 1996",,,,,,,"G.C. Eickwort",,,,1981-07-23,1981,7,23,204,,1981-07-23T02:00Z,,,,,,,,,,,,,,,,,,,,"United States","New York",Cayuga,,"Fair Haven Beach State Park",,0,,43.3464,-76.688,,,,,,,,,,,,,,,,,,"2017-01-12 10:29:16",BBSL173490,122,urn:uuid:f339136a-961a-4adb-a0ac-0c1f6f8dc5ad,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=25341463
25341464,USDA-ARS,BBSL,,PRESERVED_SPECIMEN,,BBSL173491,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae",180132,"(Robertson, 1897)",Dufourea,novaeangliae,,,"T.L. Griswold 1996",,,,,,,"G.C. Eickwort",,,,1981-07-15,1981,7,15,196,,1981-07-15T02:00Z,,,,,,,,,,,,,,,,,,,,"United States","New York",Cayuga,,"Fair Haven Beach State Park",,0,,43.3464,-76.688,,,,,,,,,,,,,,,,,,"2017-01-12 10:29:16",BBSL173491,122,urn:uuid:91e3dbb0-48a5-480f-8a1b-7e7f01fa1805,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=25341464
25341465,USDA-ARS,BBSL,,PRESERVED_SPECIMEN,,BBSL173492,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae",180132,"(Robertson, 1897)",Dufourea,novaeangliae,,,"T.L. Griswold 1996",,,,,,,"G.C. Eickwort",,,,1981-07-15,1981,7,15,196,,1981-07-15T02:00Z,,,,,,,,,,,,,,,,,,,,"United States","New York",Cayuga,,"Fair Haven Beach State Park",,0,,43.3464,-76.688,,,,,,,,,,,,,,,,,,"2017-01-12 10:29:16",BBSL173492,122,urn:uuid:b7485415-2616-4d57-a149-117a9ca8de4f,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=25341465
25341466,USDA-ARS,BBSL,,PRESERVED_SPECIMEN,,BBSL173493,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae",180132,"(Robertson, 1897)",Dufourea,novaeangliae,,,"T.L. Griswold 1996",,,,,,,"G.C. Eickwort",,,,1981-07-15,1981,7,15,196,,1981-07-15T02:00Z,,,,,,,,,,,,,,,,,,,,"United States","New York",Cayuga,,"Fair Haven Beach State Park",,0,,43.3464,-76.688,,,,,,,,,,,,,,,,,,"2017-01-12 10:29:16",BBSL173493,122,urn:uuid:ba5591c4-bf92-4e91-9f34-4dbfd08e0cf7,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=25341466
25341467,USDA-ARS,BBSL,,PRESERVED_SPECIMEN,,BBSL173494,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae",180132,"(Robertson, 1897)",Dufourea,novaeangliae,,,"T.L. Griswold 1996",,,,,,,"G.C. Eickwort",,,,1981-07-15,1981,7,15,196,,1981-07-15T02:00Z,,,,,,,,,,,,,,,,,,,,"United States","New York",Cayuga,,"Fair Haven Beach State Park",,0,,43.3464,-76.688,,,,,,,,,,,,,,,,,,"2017-01-12 10:29:16",BBSL173494,122,urn:uuid:92c531a5-ecb0-42ba-8f52-1fa5ae5b1240,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=25341467
25341468,USDA-ARS,BBSL,,PRESERVED_SPECIMEN,,BBSL173495,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae",180132,"(Robertson, 1897)",Dufourea,novaeangliae,,,"T.L. Griswold 1996",,,,,,,"G.C. Eickwort",,,,1981-07-15,1981,7,15,196,,1981-07-15T02:00Z,,,,,,,,,,,,,,,,,,,,"United States","New York",Cayuga,,"Fair Haven Beach State Park",,0,,43.3464,-76.688,,,,,,,,,,,,,,,,,,"2017-01-12 10:29:16",BBSL173495,122,urn:uuid:2a3b83a1-c941-4949-bbcf-bfa461523974,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=25341468
25341469,USDA-ARS,BBSL,,PRESERVED_SPECIMEN,,BBSL173496,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae",180132,"(Robertson, 1897)",Dufourea,novaeangliae,,,"T.L. Griswold 1996",,,,,,,"G.C. Eickwort",,,,1981-07-15,1981,7,15,196,,1981-07-15T02:00Z,,,,,,,,,,,,,,,,,,,,"United States","New York",Cayuga,,"Fair Haven Beach State Park",,0,,43.3464,-76.688,,,,,,,,,,,,,,,,,,"2017-01-12 10:29:16",BBSL173496,122,urn:uuid:614247da-242e-4953-8deb-0f8fd7f63cc1,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=25341469
25341470,USDA-ARS,BBSL,,PRESERVED_SPECIMEN,,BBSL173497,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae",180132,"(Robertson, 1897)",Dufourea,novaeangliae,,,"T.L. Griswold 1996",,,,,,,"G.C. Eickwort",,,,1981-07-15,1981,7,15,196,,1981-07-15T02:00Z,,,,,,,,,,,,,,,,,,,,"United States","New York",Cayuga,,"Fair Haven Beach State Park",,0,,43.3464,-76.688,,,,,,,,,,,,,,,,,,"2017-01-12 10:29:16",BBSL173497,122,urn:uuid:c9aa4bf6-07f5-4a4b-8ab5-b23e08685735,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=25341470
25341471,USDA-ARS,BBSL,,PRESERVED_SPECIMEN,,BBSL173498,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae",180132,"(Robertson, 1897)",Dufourea,novaeangliae,,,"T.L. Griswold 1996",,,,,,,"G.C. Eickwort",,,,1981-07-23,1981,7,23,204,,1981-07-23T02:00Z,,,,,,,,,,,,,,,,,,,,"United States","New York",Cayuga,,"Fair Haven Beach State Park",,0,,43.3464,-76.688,,,,,,,,,,,,,,,,,,"2017-01-12 10:29:16",BBSL173498,122,urn:uuid:c34636ec-e63f-440f-972d-e858599e90e7,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=25341471
25341472,USDA-ARS,BBSL,,PRESERVED_SPECIMEN,,BBSL173499,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae",180132,"(Robertson, 1897)",Dufourea,novaeangliae,,,"T.L. Griswold 1996",,,,,,,"G.C. Eickwort",,,,1981-07-15,1981,7,15,196,,1981-07-15T02:00Z,,,,,,,,,,,,,,,,,,,,"United States","New York",Cayuga,,"Fair Haven Beach State Park",,0,,43.3464,-76.688,,,,,,,,,,,,,,,,,,"2017-01-12 10:29:16",BBSL173499,122,urn:uuid:ee3e594b-8a33-4f33-b0e0-25dee83bd899,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=25341472
