gbifID,date,lat,lon
2977190702,2020-06-26,41.3142,-75.77763
2977389780,2020-06-13,35.78541,-80.8152
2977407768,2020-06-24,35.46599,-87.27116
2977435178,2020-06-18,38.18152,-78.34596
2977517505,2020-06-23,39.22056,-76.8547
2977594526,2020-06-30,42.20875,-83.42444
2977694496,2020-06-23,41.57552,-84.00005
2977749312,2020-06-21,41.97224,-91.69384
2977910493,2020-06-24,41.61994,-87.71504
2977911201,2020-06-27,45.48778,-73.42716
2978065078,2020-06-30,42.21889,-88.14974
3008384395,2020-06-21,38.7576,-77.11712
3008445570,2020-06-13,38.75438,-77.11072
3008457405,2020-06-14,38.794670000000004,-77.21582
3008490551,2020-06-25,38.85644,-77.21178
3008558519,2020-06-14,38.85555,-77.20736
3017955119,2020-06-13,30.57766,-84.94896
3031614727,2020-06-15,38.82614,-77.50503
3031621720,2020-06-14,43.29542,-79.8752
3044829548,2020-06-02,42.67569,-72.32288
3061603499,2020-06-30,42.21889,-88.14974
3067887106,2020-06-26,44.90082,-93.47545
3070264097,2020-06-25,38.79596,-77.10496
3070305987,2020-06-21,39.73454,-86.50269
3070491134,2020-06-09,45.55734,-73.85508
3070612041,2020-06-02,45.45006,-73.55356
3109010392,2020-06-26,39.80303,-77.41367
3302485402,2020-06-20,39.27906,-77.30999
3320875980,2020-06-30,44.83385,-87.34286
3333061338,2020-06-13,38.02642,-78.45188
2813935220,2020-07-01,45.68593,-73.52176
2813952943,2020-07-01,43.21885,-81.89741
2813959961,2020-07-07,45.94933,-66.63213
2813974772,2020-07-09,43.62424,-72.51851
2813976712,2020-07-04,41.33283,-72.90956
2813978999,2020-07-01,44.56398,-78.51167
2813979244,2020-07-04,43.91868,-78.88874
2813980085,2020-07-06,43.62529,-73.36876
2813988036,2020-07-08,51.15633,-100.05315
2813988627,2020-07-08,44.41198,-81.49234
2813989311,2020-07-02,42.52068,-72.22917
2813990174,2020-07-05,43.50006,-79.99807
2814001697,2020-07-01,45.49892,-75.50298
2814009829,2020-07-05,41.35902,-73.0363
2814010922,2020-07-03,44.49388,-77.32573
2814018346,2020-07-05,51.888,-106.81249
2814018718,2020-07-07,41.20405,-74.42918
2814019764,2020-07-01,42.66521,-73.80997
2814025275,2020-07-03,45.54089,-73.29814
2814037651,2020-07-07,43.63285,-72.54009
2814044450,2020-07-07,45.51137,-75.3368
2814053811,2020-07-07,42.92718,-88.03744
2814053901,2020-07-08,44.74966,-92.97511
2814057145,2020-07-02,40.90411,-73.88023
2814057683,2020-07-01,43.21624,-81.90431
2814075880,2020-07-01,45.49993,-75.49962
2814077066,2020-07-03,45.98132,-66.59161
2814089840,2020-07-06,41.5558,-93.26676
2814096590,2020-07-05,45.40565,-73.93675
2814110846,2020-07-08,42.33173,-72.49313
2814133536,2020-07-05,45.77974,-86.82506
2814134652,2020-07-09,46.46533,-87.32024
2814138248,2020-07-08,44.9862,-93.4951
2814140574,2020-07-05,45.86526,-66.50332
2814145244,2020-07-03,47.39337,-91.20415
2814167262,2020-07-02,39.99123,-105.14839
2814171990,2020-07-04,47.88588,-92.29857
2814209651,2020-07-08,41.11361,-77.50487
2814210717,2020-07-09,47.8875,-92.15861
