gbifID	type	format	identifier	references	title	description	source	audience	created	creator	contributor	publisher	license	rightsHolder
2823410517	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/85900229/original.jpg?1595457182	https://www.inaturalist.org/photos/85900229					2020-07-22T20:48:01Z	gglynn		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	gglynn
2823410517	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/85900202/original.jpg?1595457174	https://www.inaturalist.org/photos/85900202					2020-07-22T20:48:01Z	gglynn		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	gglynn
2823401370	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/86197748/original.jpg?1595613131	https://www.inaturalist.org/photos/86197748					2020-07-21T22:14:00Z	Greg Coniglio		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Greg Coniglio
2823399474	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/85826191/original.jpeg?1595429827	https://www.inaturalist.org/photos/85826191					2020-07-21T01:09:57Z	Emma Rohleder		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Emma Rohleder
2823399474	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/85826217/original.jpeg?1595429836	https://www.inaturalist.org/photos/85826217					2020-07-21T01:10:06Z	Emma Rohleder		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Emma Rohleder
2823399373	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/85715961/original.jpg?1595366444	https://www.inaturalist.org/photos/85715961					2020-07-21T14:40:53Z	Baxter Naday		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Baxter Naday
2823399373	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/85716015/original.jpg?1595366471	https://www.inaturalist.org/photos/85716015					2020-07-21T14:40:53Z	Baxter Naday		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Baxter Naday
2823395586	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/85923808/original.jpg?1595467598	https://www.inaturalist.org/photos/85923808					2020-07-22T19:17:16Z	Susan Elliott		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Susan Elliott
2823394678	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/86030900/original.jpg?1595528520	https://www.inaturalist.org/photos/86030900					2020-07-22T12:21:08Z	godshallcs		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	godshallcs
2823394678	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/86030148/original.jpg?1595528276	https://www.inaturalist.org/photos/86030148					2020-07-22T12:21:08Z	godshallcs		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	godshallcs
2823394678	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/86030119/original.jpg?1595528270	https://www.inaturalist.org/photos/86030119					2020-07-22T12:21:08Z	godshallcs		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	godshallcs
2823394678	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/86030098/original.jpg?1595528263	https://www.inaturalist.org/photos/86030098					2020-07-22T12:21:08Z	godshallcs		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	godshallcs
2823384441	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/85733288/original.jpg?1595373756	https://www.inaturalist.org/photos/85733288					2020-07-21T18:16:12Z	Tom Scavo		iNaturalist	http://creativecommons.org/licenses/by-sa/4.0/	Tom Scavo
2823383619	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/86046685/original.jpeg?1595534360	https://www.inaturalist.org/photos/86046685					2020-07-21T23:53:45Z	Sara Rall		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Sara Rall
2823383619	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/86046715/original.jpeg?1595534372	https://www.inaturalist.org/photos/86046715					2020-07-21T23:54:09Z	Sara Rall		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Sara Rall
2823383619	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/86046698/original.jpeg?1595534366	https://www.inaturalist.org/photos/86046698					2020-07-21T23:53:46Z	Sara Rall		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Sara Rall
2823377617	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/86016240/original.jpg?1595523761	https://www.inaturalist.org/photos/86016240					2020-07-23T14:27:18Z	danly		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	danly
2823377617	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/86016260/original.jpg?1595523770	https://www.inaturalist.org/photos/86016260					2020-07-23T14:27:18Z	danly		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	danly
2823377617	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/86016221/original.jpg?1595523755	https://www.inaturalist.org/photos/86016221					2020-07-23T14:27:18Z	danly		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	danly
2823377617	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/86016252/original.jpg?1595523765	https://www.inaturalist.org/photos/86016252					2020-07-23T14:27:18Z	danly		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	danly
2823344869	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/85128681/original.jpg?1595105208	https://www.inaturalist.org/photos/85128681					2020-07-18T20:46:33Z	caroldillon		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	caroldillon
2823343009	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/85366452/original.jpeg?1595200779	https://www.inaturalist.org/photos/85366452					2020-07-19T19:00:17Z	Nick LeBlanc		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Nick LeBlanc
2823343009	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/85366415/original.jpeg?1595200766	https://www.inaturalist.org/photos/85366415					2020-07-19T18:59:57Z	Nick LeBlanc		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Nick LeBlanc
2823343009	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/85366433/original.jpeg?1595200773	https://www.inaturalist.org/photos/85366433					2020-07-19T19:00:13Z	Nick LeBlanc		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Nick LeBlanc
2823343009	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/85373098/original.jpeg?1595203561	https://www.inaturalist.org/photos/85373098					2020-07-19T19:00:05Z	Nick LeBlanc		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Nick LeBlanc
