id,institutionCode,collectionCode,ownerInstitutionCode,collectionID,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,specificEpithet,taxonRank,infraspecificEpithet,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,recordNumber,eventDate,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,fieldNumber,informationWithheld,dataGeneralizations,dynamicProperties,associatedTaxa,associatedOccurrences,reproductiveCondition,establishmentMeans,lifeStage,sex,individualCount,samplingProtocol,samplingEffort,preparations,country,stateProvince,county,municipality,locality,locationRemarks,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,rights,rightsHolder,accessRights,recordId,references
49630629,AMNH,,,66acc5ec-da39-42c7-811a-824c25f96161,PreservedSpecimen,84262bae-d8e1-11e2-99a2-0026552be7ea,"AMNH_BEE 00060251",,Animalia,Arthropoda,Insecta,Hymenoptera,Melittidae,"Macropis nuda Provancher, 1882",,,,,,,,,,,,,,"J. L. Zabriskie",,1896-06-03,1896,6,3,155,,1896-06-03,,,,,,,,,,,,Male,1,Netting,,Pinned,"United States","New York","Kings Co.",,"Flatbush (Long Island)",,,,,,"40 39 07.0 N, 073 57 34.0 W",,,,,,,,,,,,,,,"2021-02-21 08:59:32",http://creativecommons.org/licenses/by-nc/4.0/,AMNH,"Not-for-profit use only",urn:uuid:060fb763-112a-461c-b9ba-abc3acc4f773,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=49630629
49630630,AMNH,,,66acc5ec-da39-42c7-811a-824c25f96161,PreservedSpecimen,84262c08-d8e1-11e2-99a2-0026552be7ea,"AMNH_BEE 00060252",,Animalia,Arthropoda,Insecta,Hymenoptera,Melittidae,"Macropis nuda Provancher, 1882",,,,,,,,,,,,,,"J. L. Zabriskie",,1896-06-03,1896,6,3,155,,1896-06-03,,,,,,,,,,,,Male,1,Netting,,Pinned,"United States","New York","Kings Co.",,"Flatbush (Long Island)",,,,,,"40 39 07.0 N, 073 57 34.0 W",,,,,,,,,,,,,,,"2021-02-21 08:59:32",http://creativecommons.org/licenses/by-nc/4.0/,AMNH,"Not-for-profit use only",urn:uuid:d75daeca-4673-44b8-a857-6b963111f384,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=49630630
49630631,AMNH,,,66acc5ec-da39-42c7-811a-824c25f96161,PreservedSpecimen,84262c6c-d8e1-11e2-99a2-0026552be7ea,"AMNH_BEE 00060253",,Animalia,Arthropoda,Insecta,Hymenoptera,Melittidae,"Macropis nuda Provancher, 1882",,,,,,,,,,,,,,"J. L. Zabriskie",,1896-06-03,1896,6,3,155,,1896-06-03,,,,,,,,,,,,Male,1,Netting,,Pinned,"United States","New York","Kings Co.",,"Flatbush (Long Island)",,,,,,"40 39 07.0 N, 073 57 34.0 W",,,,,,,,,,,,,,,"2021-02-21 08:59:32",http://creativecommons.org/licenses/by-nc/4.0/,AMNH,"Not-for-profit use only",urn:uuid:ecea2edb-173e-4c04-ac83-71ca9622ac0e,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=49630631
49630632,AMNH,,,66acc5ec-da39-42c7-811a-824c25f96161,PreservedSpecimen,84262cc6-d8e1-11e2-99a2-0026552be7ea,"AMNH_BEE 00060254",,Animalia,Arthropoda,Insecta,Hymenoptera,Melittidae,"Macropis nuda Provancher, 1882",,,,,,,,,,,,,,"J. L. Zabriskie",,1896-06-03,1896,6,3,155,,1896-06-03,,,,,,,,,,,,Male,1,Netting,,Pinned,"United States","New York","Kings Co.",,"Flatbush (Long Island)",,,,,,"40 39 07.0 N, 073 57 34.0 W",,,,,,,,,,,,,,,"2021-02-21 08:59:32",http://creativecommons.org/licenses/by-nc/4.0/,AMNH,"Not-for-profit use only",urn:uuid:623e7b31-9eeb-4e74-9e62-1643698f1cd5,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=49630632
49630633,AMNH,,,66acc5ec-da39-42c7-811a-824c25f96161,PreservedSpecimen,84262d20-d8e1-11e2-99a2-0026552be7ea,"AMNH_BEE 00060255",,Animalia,Arthropoda,Insecta,Hymenoptera,Melittidae,"Macropis nuda Provancher, 1882",,,,,,,,,,,,,,"J. L. Zabriskie",,1896-06-03,1896,6,3,155,,1896-06-03,,,,,,,,,,,,Male,1,Netting,,Pinned,"United States","New York","Kings Co.",,"Flatbush (Long Island)",,,,,,"40 39 07.0 N, 073 57 34.0 W",,,,,,,,,,,,,,,"2021-02-21 08:59:32",http://creativecommons.org/licenses/by-nc/4.0/,AMNH,"Not-for-profit use only",urn:uuid:6f81a33b-6f09-48c3-b48a-ab321e1b1d44,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=49630633
49630634,AMNH,,,66acc5ec-da39-42c7-811a-824c25f96161,PreservedSpecimen,84262d84-d8e1-11e2-99a2-0026552be7ea,"AMNH_BEE 00060256",,Animalia,Arthropoda,Insecta,Hymenoptera,Melittidae,"Macropis nuda Provancher, 1882",,,,,,,,,,,,,,"J. L. Zabriskie",,1896-06-03,1896,6,3,155,,1896-06-03,,,,,,,,,,,,Male,1,Netting,,Pinned,"United States","New York","Kings Co.",,"Flatbush (Long Island)",,,,,,"40 39 07.0 N, 073 57 34.0 W",,,,,,,,,,,,,,,"2021-02-21 08:59:32",http://creativecommons.org/licenses/by-nc/4.0/,AMNH,"Not-for-profit use only",urn:uuid:6dd8a78d-8fab-4c1e-adf5-d7a27d5ce4bb,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=49630634
49630635,AMNH,,,66acc5ec-da39-42c7-811a-824c25f96161,PreservedSpecimen,84262dde-d8e1-11e2-99a2-0026552be7ea,"AMNH_BEE 00060257",,Animalia,Arthropoda,Insecta,Hymenoptera,Melittidae,"Macropis nuda Provancher, 1882",,,,,,,,,,,,,,"J. L. Zabriskie",,1894-06-25,1894,6,25,176,,1894-06-25,,,,,,,,,,,,Male,1,Netting,,Pinned,"United States","New York","Kings Co.",,"Flatbush (Long Island)",,,,,,"40 39 07.0 N, 073 57 34.0 W",,,,,,,,,,,,,,,"2021-02-21 08:59:32",http://creativecommons.org/licenses/by-nc/4.0/,AMNH,"Not-for-profit use only",urn:uuid:2fecd14b-4e24-47ec-a649-8f7805d930e7,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=49630635
49630636,AMNH,,,66acc5ec-da39-42c7-811a-824c25f96161,PreservedSpecimen,84262e42-d8e1-11e2-99a2-0026552be7ea,"AMNH_BEE 00060258",,Animalia,Arthropoda,Insecta,Hymenoptera,Melittidae,"Macropis nuda Provancher, 1882",,,,,,,,,,,,,,"J. L. Zabriskie",,1894-06-25,1894,6,25,176,,1894-06-25,,,,,,,,,,,,Male,1,Netting,,Pinned,"United States","New York","Kings Co.",,"Flatbush (Long Island)",,,,,,"40 39 07.0 N, 073 57 34.0 W",,,,,,,,,,,,,,,"2021-02-21 08:59:32",http://creativecommons.org/licenses/by-nc/4.0/,AMNH,"Not-for-profit use only",urn:uuid:29fb938a-3ddf-4d22-a488-05cb975d8bb1,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=49630636
49630637,AMNH,,,66acc5ec-da39-42c7-811a-824c25f96161,PreservedSpecimen,84262e9c-d8e1-11e2-99a2-0026552be7ea,"AMNH_BEE 00060259",,Animalia,Arthropoda,Insecta,Hymenoptera,Melittidae,"Macropis nuda Provancher, 1882",,,,,,,,,,,,,,"J. L. Zabriskie",,1894-06-25,1894,6,25,176,,1894-06-25,,,,,,,,,,,,Male,1,Netting,,Pinned,"United States","New York","Kings Co.",,"Flatbush (Long Island)",,,,,,"40 39 07.0 N, 073 57 34.0 W",,,,,,,,,,,,,,,"2021-02-21 08:59:32",http://creativecommons.org/licenses/by-nc/4.0/,AMNH,"Not-for-profit use only",urn:uuid:0096c083-0d73-4ec7-99f9-4fb5753dd9b3,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=49630637
49630638,AMNH,,,66acc5ec-da39-42c7-811a-824c25f96161,PreservedSpecimen,84262f00-d8e1-11e2-99a2-0026552be7ea,"AMNH_BEE 00060260",,Animalia,Arthropoda,Insecta,Hymenoptera,Melittidae,"Macropis nuda Provancher, 1882",,,,,,,,,,,,,,"J. L. Zabriskie",,1894-06-09,1894,6,9,160,,1894-06-09,,,,,,,,,,,,Male,1,Netting,,Pinned,"United States","New York","Kings Co.",,"Flatbush (Long Island)",,,,,,"40 39 07.0 N, 073 57 34.0 W",,,,,,,,,,,,,,,"2021-02-21 08:59:32",http://creativecommons.org/licenses/by-nc/4.0/,AMNH,"Not-for-profit use only",urn:uuid:3d7ac0fc-1b1b-4298-83db-6fc1ead34259,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=49630638
49630639,AMNH,,,66acc5ec-da39-42c7-811a-824c25f96161,PreservedSpecimen,84262f64-d8e1-11e2-99a2-0026552be7ea,"AMNH_BEE 00060261",,Animalia,Arthropoda,Insecta,Hymenoptera,Melittidae,"Macropis nuda Provancher, 1882",,,,,,,,,,,,,,"J. L. Zabriskie",,1894-06-09,1894,6,9,160,,1894-06-09,,,,,,,,,,,,Male,1,Netting,,Pinned,"United States","New York","Kings Co.",,"Flatbush (Long Island)",,,,,,"40 39 07.0 N, 073 57 34.0 W",,,,,,,,,,,,,,,"2021-02-21 08:59:32",http://creativecommons.org/licenses/by-nc/4.0/,AMNH,"Not-for-profit use only",urn:uuid:cf22291f-d229-4678-866e-e313585dbeb9,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=49630639
49630640,AMNH,,,66acc5ec-da39-42c7-811a-824c25f96161,PreservedSpecimen,84262fc8-d8e1-11e2-99a2-0026552be7ea,"AMNH_BEE 00060262",,Animalia,Arthropoda,Insecta,Hymenoptera,Melittidae,"Macropis nuda Provancher, 1882",,,,,,,,,,,,,,"J. L. Zabriskie",,1894-06-09,1894,6,9,160,,1894-06-09,,,,,,,,,,,,Male,1,Netting,,Pinned,"United States","New York","Kings Co.",,"Flatbush (Long Island)",,,,,,"40 39 07.0 N, 073 57 34.0 W",,,,,,,,,,,,,,,"2021-02-21 08:59:32",http://creativecommons.org/licenses/by-nc/4.0/,AMNH,"Not-for-profit use only",urn:uuid:b31e3bcc-06a9-40f3-bbff-e65e02a458bd,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=49630640
49630641,AMNH,,,66acc5ec-da39-42c7-811a-824c25f96161,PreservedSpecimen,84263022-d8e1-11e2-99a2-0026552be7ea,"AMNH_BEE 00060263",,Animalia,Arthropoda,Insecta,Hymenoptera,Melittidae,"Macropis nuda Provancher, 1882",,,,,,,,,,,,,,"J. L. Zabriskie",,1894-06-09,1894,6,9,160,,1894-06-09,,,,,,,,,,,,Male,1,Netting,,Pinned,"United States","New York","Kings Co.",,"Flatbush (Long Island)",,,,,,"40 39 07.0 N, 073 57 34.0 W",,,,,,,,,,,,,,,"2021-02-21 08:59:32",http://creativecommons.org/licenses/by-nc/4.0/,AMNH,"Not-for-profit use only",urn:uuid:9f4c2ae5-840e-404e-bf10-0e0a2a19476b,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=49630641
49630642,AMNH,,,66acc5ec-da39-42c7-811a-824c25f96161,PreservedSpecimen,84263086-d8e1-11e2-99a2-0026552be7ea,"AMNH_BEE 00060264",,Animalia,Arthropoda,Insecta,Hymenoptera,Melittidae,"Macropis nuda Provancher, 1882",,,,,,,,,,,,,,"J. L. Zabriskie",,1893-06-08,1893,6,8,159,,1893-06-08,,,,,,,,,,,,Male,1,Netting,,Pinned,"United States","New York","Kings Co.",,"Flatbush (Long Island)",,,,,,"40 39 07.0 N, 073 57 34.0 W",,,,,,,,,,,,,,,"2021-02-21 08:59:32",http://creativecommons.org/licenses/by-nc/4.0/,AMNH,"Not-for-profit use only",urn:uuid:1d11464e-14ff-4a9c-b732-0ab3c4062c67,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=49630642
49630643,AMNH,,,66acc5ec-da39-42c7-811a-824c25f96161,PreservedSpecimen,84263126-d8e1-11e2-99a2-0026552be7ea,"AMNH_BEE 00060265",,Animalia,Arthropoda,Insecta,Hymenoptera,Melittidae,"Macropis nuda Provancher, 1882",,,,,,,,,,,,,,"J. L. Zabriskie",,1893-06-08,1893,6,8,159,,1893-06-08,,,,,,,,,,,,Male,1,Netting,,Pinned,"United States","New York","Kings Co.",,"Flatbush (Long Island)",,,,,,"40 39 07.0 N, 073 57 34.0 W",,,,,,,,,,,,,,,"2021-02-21 08:59:32",http://creativecommons.org/licenses/by-nc/4.0/,AMNH,"Not-for-profit use only",urn:uuid:eb890a75-7d16-4c06-9231-84899cb7a607,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=49630643
49630644,AMNH,,,66acc5ec-da39-42c7-811a-824c25f96161,PreservedSpecimen,842631b2-d8e1-11e2-99a2-0026552be7ea,"AMNH_BEE 00060266",,Animalia,Arthropoda,Insecta,Hymenoptera,Melittidae,"Macropis nuda Provancher, 1882",,,,,,,,,,,,,,"J. L. Zabriskie",,1893-06-08,1893,6,8,159,,1893-06-08,,,,,,,,,,,,Male,1,Netting,,Pinned,"United States","New York","Kings Co.",,"Flatbush (Long Island)",,,,,,"40 39 07.0 N, 073 57 34.0 W",,,,,,,,,,,,,,,"2021-02-21 08:59:32",http://creativecommons.org/licenses/by-nc/4.0/,AMNH,"Not-for-profit use only",urn:uuid:3514c2f7-14f3-42e0-b4ef-e97c4f62ab5d,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=49630644
49630645,AMNH,,,66acc5ec-da39-42c7-811a-824c25f96161,PreservedSpecimen,84263216-d8e1-11e2-99a2-0026552be7ea,"AMNH_BEE 00060267",,Animalia,Arthropoda,Insecta,Hymenoptera,Melittidae,"Macropis nuda Provancher, 1882",,,,,,,,,,,,,,"J. L. Zabriskie",,1893-06-08,1893,6,8,159,,1893-06-08,,,,,,,,,,,,Male,1,Netting,,Pinned,"United States","New York","Kings Co.",,"Flatbush (Long Island)",,,,,,"40 39 07.0 N, 073 57 34.0 W",,,,,,,,,,,,,,,"2021-02-21 08:59:32",http://creativecommons.org/licenses/by-nc/4.0/,AMNH,"Not-for-profit use only",urn:uuid:1f2c10c9-ccb8-491d-bfce-69c0fe549a41,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=49630645
49630646,AMNH,,,66acc5ec-da39-42c7-811a-824c25f96161,PreservedSpecimen,84263270-d8e1-11e2-99a2-0026552be7ea,"AMNH_BEE 00060268",,Animalia,Arthropoda,Insecta,Hymenoptera,Melittidae,"Macropis nuda Provancher, 1882",,,,,,,,,,,,,,"J. L. Zabriskie",,1896-06-27,1896,6,27,179,,1896-06-27,,,,,,,,,,,,Male,1,Netting,,Pinned,"United States","New York","Kings Co.",,"Flatbush (Long Island)",,,,,,"40 39 07.0 N, 073 57 34.0 W",,,,,,,,,,,,,,,"2021-02-21 08:59:32",http://creativecommons.org/licenses/by-nc/4.0/,AMNH,"Not-for-profit use only",urn:uuid:8dc7c706-2992-4a1a-976b-691923878a4f,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=49630646
49630647,AMNH,,,66acc5ec-da39-42c7-811a-824c25f96161,PreservedSpecimen,842632d4-d8e1-11e2-99a2-0026552be7ea,"AMNH_BEE 00060269",,Animalia,Arthropoda,Insecta,Hymenoptera,Melittidae,"Macropis nuda Provancher, 1882",,,,,,,,,,,,,,"J. L. Zabriskie",,1895-06-19,1895,6,19,170,,1895-06-19,,,,,,,,,,,,Male,1,Netting,,Pinned,"United States","New York","Kings Co.",,"Flatbush (Long Island)",,,,,,"40 39 07.0 N, 073 57 34.0 W",,,,,,,,,,,,,,,"2021-02-21 08:59:32",http://creativecommons.org/licenses/by-nc/4.0/,AMNH,"Not-for-profit use only",urn:uuid:5da4db1f-aa2d-49ae-a4ed-7b2f55c76355,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=49630647
49630648,AMNH,,,66acc5ec-da39-42c7-811a-824c25f96161,PreservedSpecimen,84263338-d8e1-11e2-99a2-0026552be7ea,"AMNH_BEE 00060270",,Animalia,Arthropoda,Insecta,Hymenoptera,Melittidae,"Macropis nuda Provancher, 1882",,,,,,,,,,,,,,"J. L. Zabriskie",,1894-06-04,1894,6,4,155,,1894-06-04,,,,,,,,,,,,Male,1,Netting,,Pinned,"United States","New York","Kings Co.",,"Flatbush (Long Island)",,,,,,"40 39 07.0 N, 073 57 34.0 W",,,,,,,,,,,,,,,"2021-02-21 08:59:32",http://creativecommons.org/licenses/by-nc/4.0/,AMNH,"Not-for-profit use only",urn:uuid:d8900737-8ee8-4872-93d9-b73456d571f0,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=49630648
49630649,AMNH,,,66acc5ec-da39-42c7-811a-824c25f96161,PreservedSpecimen,84263392-d8e1-11e2-99a2-0026552be7ea,"AMNH_BEE 00060271",,Animalia,Arthropoda,Insecta,Hymenoptera,Melittidae,"Macropis nuda Provancher, 1882",,,,,,,,,,,,,,"J. L. Zabriskie",,1894-06-04,1894,6,4,155,,1894-06-04,,,,,,,,,,,,Male,1,Netting,,Pinned,"United States","New York","Kings Co.",,"Flatbush (Long Island)",,,,,,"40 39 07.0 N, 073 57 34.0 W",,,,,,,,,,,,,,,"2021-02-21 08:59:32",http://creativecommons.org/licenses/by-nc/4.0/,AMNH,"Not-for-profit use only",urn:uuid:aaa777c8-56d5-4081-bdc3-231756fe18ef,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=49630649
49630650,AMNH,,,66acc5ec-da39-42c7-811a-824c25f96161,PreservedSpecimen,842633f6-d8e1-11e2-99a2-0026552be7ea,"AMNH_BEE 00060272",,Animalia,Arthropoda,Insecta,Hymenoptera,Melittidae,"Macropis nuda Provancher, 1882",,,,,,,,,,,,,,"J. L. Zabriskie",,1894-06-04,1894,6,4,155,,1894-06-04,,,,,,,,,,,,Male,1,Netting,,Pinned,"United States","New York","Kings Co.",,"Flatbush (Long Island)",,,,,,"40 39 07.0 N, 073 57 34.0 W",,,,,,,,,,,,,,,"2021-02-21 08:59:32",http://creativecommons.org/licenses/by-nc/4.0/,AMNH,"Not-for-profit use only",urn:uuid:01e52d8f-db74-4952-b480-c8dd40f2a369,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=49630650
49630651,AMNH,,,66acc5ec-da39-42c7-811a-824c25f96161,PreservedSpecimen,84263450-d8e1-11e2-99a2-0026552be7ea,"AMNH_BEE 00060273",,Animalia,Arthropoda,Insecta,Hymenoptera,Melittidae,"Macropis nuda Provancher, 1882",,,,,,,,,,,,,,"J. L. Zabriskie",,1894-06-04,1894,6,4,155,,1894-06-04,,,,,,,,,,,,Male,1,Netting,,Pinned,"United States","New York","Kings Co.",,"Flatbush (Long Island)",,,,,,"40 39 07.0 N, 073 57 34.0 W",,,,,,,,,,,,,,,"2021-02-21 08:59:32",http://creativecommons.org/licenses/by-nc/4.0/,AMNH,"Not-for-profit use only",urn:uuid:b04fdad6-5c06-487e-bf79-b416cc2e6f17,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=49630651
49630654,AMNH,,,66acc5ec-da39-42c7-811a-824c25f96161,PreservedSpecimen,842636ee-d8e1-11e2-99a2-0026552be7ea,"AMNH_BEE 00060274",,Animalia,Arthropoda,Insecta,Hymenoptera,Melittidae,"Macropis nuda Provancher, 1882",,,,,,,,,,,,,,"J. L. Zabriskie",,1894-06-04,1894,6,4,155,,1894-06-04,,,,,,,,,,,,Male,1,Netting,,Pinned,"United States","New York","Kings Co.",,"Flatbush (Long Island)",,,,,,"40 39 07.0 N, 073 57 34.0 W",,,,,,,,,,,,,,,"2021-02-21 08:59:32",http://creativecommons.org/licenses/by-nc/4.0/,AMNH,"Not-for-profit use only",urn:uuid:8b1feb17-7475-489e-8097-5928e7e436f4,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=49630654
49630804,AMNH,,,66acc5ec-da39-42c7-811a-824c25f96161,PreservedSpecimen,881075f8-d8e1-11e2-99a2-0026552be7ea,"AMNH_BEE 00235125",,Animalia,Arthropoda,Insecta,Hymenoptera,Melittidae,"Macropis nuda Provancher, 1882",,,,,,,,,,,,,,"J. L. Zabriskie",,1895-07-02,1895,7,2,183,,1895-07-02,,,,,,,,,,,,Female,1,Netting,,Pinned,"United States","New York","Kings Co.",,"Flatbush (Long Island)",,,,,,"40 39 07.0 N, 073 57 34.0 W",,,,,,,,,,,,,,,"2021-02-21 08:59:32",http://creativecommons.org/licenses/by-nc/4.0/,AMNH,"Not-for-profit use only",urn:uuid:94d246fb-40cb-4e0e-8a32-41d15ac64a7d,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=49630804
49637501,AMNH,,,66acc5ec-da39-42c7-811a-824c25f96161,PreservedSpecimen,84260e08-d8e1-11e2-99a2-0026552be7ea,"AMNH_BEE 00060201",,Animalia,Arthropoda,Insecta,Hymenoptera,Melittidae,"Macropis nuda Provancher, 1882",,,,,,,,,,,,,,,,1929-07-11,1929,7,11,192,,7/11/1929,,,,,,,,,,,,Female,1,Netting,,Pinned,"United States",Maine,"Hancock Co.",,"Mount Desert Island",,,,,,"44 20 56.0 N, 068 20 41.0 W",,,,,,,,,,,,,,,"2021-02-21 08:59:32",http://creativecommons.org/licenses/by-nc/4.0/,AMNH,"Not-for-profit use only",urn:uuid:d728ca27-982d-4e63-8e40-04ca3255ddf0,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=49637501
49637502,AMNH,,,66acc5ec-da39-42c7-811a-824c25f96161,PreservedSpecimen,8426210e-d8e1-11e2-99a2-0026552be7ea,"AMNH_BEE 00060228",,Animalia,Arthropoda,Insecta,Hymenoptera,Melittidae,"Macropis nuda Provancher, 1882",,,,,,,,,,,,,,,,1929-07-11,1929,7,11,192,,7/11/1929,,,,,,,,,,,,Female,1,Netting,,Pinned,"United States",Maine,"Hancock Co.",,"Mount Desert Island",,,,,,"44 20 56.0 N, 068 20 41.0 W",,,,,,,,,,,,,,,"2021-02-21 08:59:32",http://creativecommons.org/licenses/by-nc/4.0/,AMNH,"Not-for-profit use only",urn:uuid:53523d5f-b22f-4f45-868e-e35263a16c3a,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=49637502
49637503,AMNH,,,66acc5ec-da39-42c7-811a-824c25f96161,PreservedSpecimen,8426217c-d8e1-11e2-99a2-0026552be7ea,"AMNH_BEE 00060229",,Animalia,Arthropoda,Insecta,Hymenoptera,Melittidae,"Macropis nuda Provancher, 1882",,,,,,,,,,,,,,,,1929-07-11,1929,7,11,192,,7/11/1929,,,,,,,,,,,,Female,1,Netting,,Pinned,"United States",Maine,"Hancock Co.",,"Mount Desert Island",,,,,,"44 20 56.0 N, 068 20 41.0 W",,,,,,,,,,,,,,,"2021-02-21 08:59:32",http://creativecommons.org/licenses/by-nc/4.0/,AMNH,"Not-for-profit use only",urn:uuid:af98b50b-7d7c-4024-a922-19c3ae20f712,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=49637503
49637504,AMNH,,,66acc5ec-da39-42c7-811a-824c25f96161,PreservedSpecimen,842621e0-d8e1-11e2-99a2-0026552be7ea,"AMNH_BEE 00060230",,Animalia,Arthropoda,Insecta,Hymenoptera,Melittidae,"Macropis nuda Provancher, 1882",,,,,,,,,,,,,,,,1929-07-11,1929,7,11,192,,7/11/1929,,,,,,,,,,,,Female,1,Netting,,Pinned,"United States",Maine,"Hancock Co.",,"Mount Desert Island",,,,,,"44 20 56.0 N, 068 20 41.0 W",,,,,,,,,,,,,,,"2021-02-21 08:59:32",http://creativecommons.org/licenses/by-nc/4.0/,AMNH,"Not-for-profit use only",urn:uuid:bc97df09-6a2e-45b1-833f-b4b73f7456f2,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=49637504
49637505,AMNH,,,66acc5ec-da39-42c7-811a-824c25f96161,PreservedSpecimen,84262244-d8e1-11e2-99a2-0026552be7ea,"AMNH_BEE 00060231",,Animalia,Arthropoda,Insecta,Hymenoptera,Melittidae,"Macropis nuda Provancher, 1882",,,,,,,,,,,,,,,,1929-07-11,1929,7,11,192,,7/11/1929,,,,,,,,,,,,Female,1,Netting,,Pinned,"United States",Maine,"Hancock Co.",,"Mount Desert Island",,,,,,"44 20 56.0 N, 068 20 41.0 W",,,,,,,,,,,,,,,"2021-02-21 08:59:32",http://creativecommons.org/licenses/by-nc/4.0/,AMNH,"Not-for-profit use only",urn:uuid:fadc84d3-d652-4b01-8feb-94a0c8de5f60,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=49637505
49637914,AMNH,,,66acc5ec-da39-42c7-811a-824c25f96161,PreservedSpecimen,85a55e64-d8e1-11e2-99a2-0026552be7ea,"AMNH_BEE 00169382",,Animalia,Arthropoda,Insecta,Hymenoptera,Melittidae,"Macropis nuda Provancher, 1882",,,,,,,,,,,,,,"O. A. Stevens",,1914-07-17,1914,7,17,198,,7/17/1914,,,,,,,,,,,,Female,1,Netting,,Pinned,"United States","North Dakota","Eddy Co.",,"New Rockford",,,,,,"47 41 N, 099 08 15 W",,,,,,460,,,,,,,,,"2021-02-21 08:59:32",http://creativecommons.org/licenses/by-nc/4.0/,AMNH,"Not-for-profit use only",urn:uuid:8d75a3b6-5d95-40aa-98e6-407727ce6787,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=49637914
49645279,AMNH,,,66acc5ec-da39-42c7-811a-824c25f96161,PreservedSpecimen,84261e5c-d8e1-11e2-99a2-0026552be7ea,"AMNH_BEE 00060222",,Animalia,Arthropoda,Insecta,Hymenoptera,Melittidae,"Macropis nuda Provancher, 1882",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,1,Netting,,Pinned,"United States",Maine,"Lincoln Co.",,Waldoboro,,,,,,"44 05 45.6 N, 069 22 42.5 W",,,,,,6,,,,,,,,,"2021-02-21 08:59:32",http://creativecommons.org/licenses/by-nc/4.0/,AMNH,"Not-for-profit use only",urn:uuid:666bbcd9-9a8e-48b5-bd63-7fdc94e86095,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=49645279
49645280,AMNH,,,66acc5ec-da39-42c7-811a-824c25f96161,PreservedSpecimen,84262a32-d8e1-11e2-99a2-0026552be7ea,"AMNH_BEE 00060247",,Animalia,Arthropoda,Insecta,Hymenoptera,Melittidae,"Macropis nuda Provancher, 1882",,,,,,,,,,,,,,"John H. Lovell",,1904-07-19,1904,7,19,201,,7/19/1904,,,,,,,,,,,,Male,1,Netting,,Pinned,"United States",Maine,"Lincoln Co.",,Waldoboro,,,,,,"44 05 45.6 N, 069 22 42.5 W",,,,,,6,,,,,,,,,"2021-02-21 08:59:32",http://creativecommons.org/licenses/by-nc/4.0/,AMNH,"Not-for-profit use only",urn:uuid:260f2458-5d00-417f-ba84-2e6559b7428a,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=49645280
